1,575.02
2,571.87
3,570.45
4,560.53
5,554.24
6,543.21
7,535.9
8,530
9,536.05
10,543.13
11,538.04
12,541.4
13,546.83
14,543.35
15,537.25
16,535.3
17,529.3
18,528
19,527.64
20,523.79
21,529.24
22,528
23,531.73
24,515.86
25,511
26,522.78
27,529.97
28,538.53
29,535.59
30,521.48
