1,57.19
2,56.48
3,57.25
4,57.18
5,56.81
6,57.49
7,57.65
8,57.4
9,57.83
10,57.14
11,57.61
12,56.58
13,56.46
14,56.35
15,55.29
16,54.87
17,54.47
18,54.7
19,56.28
20,54.73
21,54.54
22,55.04
23,55.03
24,55
25,54.43
26,51.86
27,48.8
28,49.3
29,49.43
30,48.34
